id_atleta,sexo,edad,disciplina,subdisciplina,posicion,nivel,estatura_cm,masa_corporal_kg,imc,pct_grasa,masa_grasa_kg,masa_libre_grasa_kg,masa_muscular_kg,cintura_cm,cadera_cm,envergadura_cm,muslo_cm,brazo_contraido_cm,suma_6_pliegues,sprint_10m_s,sprint_20m_s,sprint_30m_s,salto_vertical_cm,salto_horizontal_cm,handgrip_kg,sentadilla_1rm_kg,press_banca_1rm_kg,vo2max_estimado_ml_kg_min,beep_test_nivel,cooper_12min_m,yoyo_ir1_m,t_test_s,illinois_s,rsa_6x30m_promedio_s,rsa_6x30m_fatiga_pct,sit_and_reach_cm
ATH-13117,M,22,Boxeo,Individual,+80kg,Élite,163.45,70.3,26.31,11.6,8.16,62.14,36.92,89.85,100.17,164.27,58.78,36.29,32.49,1.896,3.571,5.134,43.32,63.82,46.98,130.2,76.85,49.0,12.29,2057.01,1171.95,11.416,18.464,10.759,7.48,19.47
ATH-13118,M,24,Tenis,Individual,Open,Profesional,170.34,71.72,24.72,10.64,7.63,64.08,38.8,89.59,97.33,167.4,56.7,36.12,32.13,1.777,3.328,4.752,43.6,88.26,51.1,141.26,99.79,53.33,13.12,2226.73,1176.91,11.033,17.939,10.198,4.57,10.31
ATH-13119,M,18,Tenis,Individual,-70kg,Amateur,175.55,74.74,24.25,12.53,9.37,65.37,41.68,91.53,102.28,177.54,57.01,36.16,34.54,1.838,3.022,4.047,45.17,60.05,45.61,146.94,91.25,51.45,12.52,2070.29,1188.51,11.484,18.408,9.475,6.73,12.57
ATH-13120,M,22,Judo,Individual,Open,Intermedio,171.91,63.55,21.5,11.76,7.47,56.08,31.72,89.13,102.56,173.0,55.18,37.01,29.37,1.744,3.302,4.815,35.9,57.58,50.27,152.17,74.68,50.87,11.75,2119.67,1101.23,11.474,18.882,9.644,1.0,28.52
ATH-13121,F,18,Judo,Individual,Open,Profesional,165.62,73.79,26.9,10.24,7.55,66.24,36.92,91.67,94.05,176.53,56.68,39.68,29.44,1.799,3.301,5.129,44.07,75.13,45.87,131.67,92.91,54.72,13.76,2304.6,1221.2,11.319,18.802,10.673,4.26,12.78
ATH-13122,F,18,Boxeo,Individual,+80kg,Amateur,179.77,75.24,23.28,12.43,9.35,65.89,38.36,93.7,100.67,193.47,55.89,36.35,33.77,1.729,3.179,4.588,43.07,69.35,48.08,158.34,82.36,54.24,13.17,2191.77,1100.0,10.746,16.915,8.734,3.88,21.24
ATH-13123,F,23,Bádminton,Individual,Open,Élite,168.29,69.67,24.6,12.3,8.57,61.1,35.26,88.92,102.29,174.91,53.09,38.72,35.62,1.856,3.622,5.448,34.95,64.18,44.62,149.83,75.52,51.09,11.04,2098.93,1027.75,11.38,19.567,10.998,5.51,23.41
ATH-13124,M,18,Boxeo,Individual,Open,Amateur,172.97,75.43,25.21,13.16,9.92,65.5,35.29,95.84,105.49,175.36,54.6,34.03,37.61,1.922,3.415,4.989,46.33,61.32,41.03,109.45,78.02,49.76,12.59,1984.56,998.99,10.618,16.219,9.686,8.62,22.05
ATH-13125,M,24,Bádminton,Individual,+80kg,Intermedio,190.5,72.7,20.03,12.56,9.13,63.57,39.41,83.09,98.64,196.16,56.29,35.62,34.77,1.782,3.007,4.758,45.2,69.38,46.95,151.75,91.36,56.14,14.69,2354.47,1234.88,10.746,16.94,9.195,6.98,13.67
ATH-13126,M,24,Tenis,Individual,Open,Amateur,175.72,63.66,20.62,16.66,10.6,53.05,28.54,88.68,102.43,177.69,53.42,38.95,47.43,1.931,3.523,5.32,35.06,73.14,41.69,130.07,92.77,45.57,11.55,1889.29,876.3,10.983,18.056,12.203,6.11,24.48
ATH-13127,M,26,Tenis,Individual,Open,Profesional,183.96,69.84,20.64,14.05,9.81,60.03,37.24,85.6,97.73,182.61,53.4,31.84,39.82,1.757,3.358,4.854,40.33,65.18,47.89,123.82,87.19,45.01,12.84,1843.53,953.19,11.137,16.439,10.386,5.81,23.48
ATH-13128,M,25,Boxeo,Individual,Open,Élite,181.74,71.58,21.67,13.63,9.76,61.82,34.17,88.03,101.77,187.33,56.67,35.01,37.58,1.876,3.232,4.609,47.24,105.1,47.83,111.83,81.76,47.98,10.93,1929.45,1048.16,10.683,15.96,10.948,4.8,19.87
ATH-13129,M,22,Judo,Individual,Open,Intermedio,182.0,65.08,19.65,15.23,9.91,55.17,31.19,82.64,98.58,189.19,55.59,37.25,41.83,1.827,3.259,4.814,26.38,34.85,42.2,128.55,93.96,52.55,14.34,2087.06,1192.38,11.426,18.461,8.393,8.97,22.81
ATH-13130,M,23,Boxeo,Individual,Open,Amateur,174.88,80.57,26.35,8.39,6.76,73.81,46.37,84.7,100.91,183.98,57.85,35.47,25.58,1.762,3.22,4.485,53.43,108.23,57.87,155.29,89.64,54.65,14.07,2140.12,1206.45,11.008,16.967,10.605,4.05,20.95
ATH-13131,M,31,Tenis,Individual,+80kg,Amateur,178.11,78.4,24.71,14.34,11.24,67.16,38.88,90.29,102.19,182.75,54.1,35.61,44.98,1.932,3.56,4.722,39.52,72.76,50.4,136.88,82.48,41.1,9.22,1800.0,816.11,12.073,18.858,10.289,4.26,21.38
ATH-13132,M,18,Judo,Individual,-70kg,Intermedio,171.12,68.33,23.33,10.55,7.21,61.12,33.26,86.74,99.06,174.73,56.67,32.08,30.76,1.802,3.398,4.822,44.45,86.35,53.47,130.03,78.78,49.2,12.32,2004.8,981.15,10.481,17.642,10.653,6.81,24.91
ATH-13133,M,19,Boxeo,Individual,Open,Intermedio,184.44,66.5,19.55,9.06,6.03,60.47,36.78,86.22,91.05,189.78,52.14,37.18,24.71,1.908,3.393,4.839,47.35,98.94,52.18,121.53,85.61,54.03,13.35,2208.18,1224.88,10.379,15.805,12.182,3.76,24.49
ATH-13134,M,18,Boxeo,Individual,Open,Amateur,168.18,78.08,27.61,10.24,8.0,70.09,43.73,84.55,99.79,177.02,51.92,36.18,21.87,1.747,3.346,4.708,44.72,78.96,61.97,138.01,86.13,50.41,11.56,2185.44,1104.28,11.079,17.605,10.013,5.82,18.72
ATH-13135,M,21,Judo,Individual,-70kg,Amateur,178.62,68.18,21.37,13.46,9.18,59.0,35.49,90.11,103.11,184.09,56.56,37.48,37.98,1.724,3.119,4.597,37.13,77.83,41.64,124.55,73.0,53.26,12.07,2118.99,1195.24,10.475,15.81,9.065,5.37,22.94
ATH-13136,M,23,Tenis,Individual,Open,Intermedio,176.94,64.25,20.52,14.73,9.46,54.78,30.9,92.06,103.65,178.73,58.36,39.15,41.99,1.66,3.047,4.132,34.29,59.09,40.05,119.56,64.06,54.07,13.95,2248.95,1256.76,11.789,16.888,12.897,7.74,18.31
ATH-13137,M,25,Judo,Individual,Open,Intermedio,181.46,75.73,23.0,14.41,10.91,64.82,37.34,87.54,99.2,183.56,53.65,38.79,49.89,1.728,3.586,5.572,47.02,92.45,53.4,139.29,86.15,48.8,12.5,2145.41,1077.3,10.71,17.369,9.084,7.32,14.99
ATH-13138,M,28,Tenis,Individual,Open,Intermedio,177.72,77.5,24.54,14.21,11.01,66.49,43.84,87.63,105.79,183.87,54.7,41.82,43.0,1.819,3.486,5.08,42.56,58.47,53.34,147.85,84.33,52.88,13.93,2142.46,1102.86,10.712,17.839,11.84,2.3,23.31
OUT-130,F,25,Bádminton,Individual,Open,Élite,165.96,89.81,21.05,4.33,5.93,71.34,61.24,88.17,99.08,216.42,57.7,37.53,53.2,1.792,2.499,6.123,61.68,34.11,45.84,144.69,136.08,65.66,8.47,3230.04,1111.26,13.386,21.144,11.571,9.61,14.37
ATH-13140,M,29,Judo,Individual,+80kg,Intermedio,167.73,73.49,26.12,11.38,8.36,65.12,35.73,85.16,102.98,164.49,55.88,39.16,36.51,1.854,3.399,4.735,38.2,73.56,52.12,157.77,93.07,48.99,10.34,1857.52,1109.84,11.006,18.591,12.525,4.0,18.93
OUT-256,F,30,Bádminton,Individual,Open,Intermedio,149.46,82.54,26.08,7.27,6.29,78.69,24.81,89.92,94.89,186.51,56.69,37.15,31.63,1.623,3.78,6.186,61.75,30.14,46.02,92.14,103.36,75.18,10.28,2130.76,2022.5,8.992,18.787,17.623,4.13,24.95
ATH-13142,M,33,Judo,Individual,-70kg,Intermedio,186.03,65.79,19.01,14.26,9.38,56.4,34.57,87.92,101.31,195.43,55.06,37.62,34.3,2.007,3.623,5.337,38.86,80.52,39.5,151.39,67.6,53.74,14.32,2238.15,1155.54,11.531,18.83,11.425,8.43,19.08
ATH-13143,M,22,Bádminton,Individual,Open,Intermedio,179.9,76.45,23.62,8.27,6.33,70.12,48.86,89.9,94.97,183.82,53.94,36.99,27.47,1.515,2.983,4.38,55.09,105.17,53.0,175.67,92.75,54.01,14.22,2129.27,1250.78,11.122,17.297,9.1,3.87,20.09
ATH-13144,M,25,Bádminton,Individual,+80kg,Intermedio,183.35,66.31,19.72,11.78,7.81,58.49,37.08,93.52,98.77,190.52,54.0,34.58,31.5,1.712,3.165,4.757,34.68,65.62,50.74,133.63,82.44,49.78,11.34,2099.46,1085.63,11.794,17.566,10.075,4.46,23.21
OUT-491,M,22,Boxeo,Individual,-70kg,Amateur,160.24,116.26,16.46,15.67,24.13,84.1,41.68,85.68,102.45,158.16,48.58,41.24,34.37,1.843,2.225,5.522,55.65,100.28,58.78,208.0,99.03,32.87,12.08,2083.67,1620.22,9.321,16.461,10.39,1.45,34.0
OUT-467,M,28,Judo,Individual,Open,Amateur,159.99,76.23,39.57,16.62,8.88,53.9,33.34,91.07,114.75,199.31,62.51,28.91,13.7,1.861,2.28,6.651,37.51,89.8,31.74,145.65,62.87,75.68,17.46,3031.33,1363.49,12.186,20.046,3.86,11.64,13.32
ATH-13147,F,20,Boxeo,Individual,+80kg,Intermedio,168.27,78.07,27.57,12.46,9.73,68.34,38.85,87.07,103.48,172.14,57.11,30.79,34.37,1.799,3.148,4.606,38.31,68.47,49.83,113.51,91.87,48.4,10.98,2066.53,1082.13,11.1,18.887,11.372,5.9,21.24
ATH-13148,M,26,Tenis,Individual,+80kg,Amateur,169.78,69.34,24.06,13.11,9.09,60.25,35.82,87.01,102.05,171.66,54.25,40.28,32.29,1.868,3.285,4.741,36.73,81.88,52.25,132.4,84.58,43.28,9.44,1800.0,923.02,10.916,17.607,12.623,3.43,14.36
ATH-13149,M,23,Bádminton,Individual,-70kg,Amateur,178.17,69.76,21.98,17.27,12.05,57.71,33.55,93.01,97.2,184.19,54.11,38.72,50.13,1.962,3.571,4.935,26.96,60.68,44.22,140.26,80.03,50.26,12.47,1909.4,1160.47,11.044,18.46,12.22,3.79,15.84
ATH-13150,M,30,Boxeo,Individual,+80kg,Intermedio,178.16,76.79,24.19,11.61,8.91,67.87,37.08,91.02,97.33,189.98,54.04,35.84,33.33,1.753,2.956,4.356,37.66,61.64,41.14,123.99,85.23,47.84,12.26,1851.14,1120.92,10.933,17.706,9.566,4.72,19.22
ATH-13151,F,29,Boxeo,Individual,+80kg,Amateur,183.67,74.55,22.1,13.29,9.91,64.64,34.15,87.25,101.31,185.97,55.19,32.55,33.73,1.852,3.318,4.774,33.45,58.82,41.77,135.64,82.09,48.59,11.88,1903.94,1169.24,12.18,18.538,13.885,7.55,15.34
ATH-13152,M,18,Tenis,Individual,-70kg,Amateur,178.4,78.48,24.66,13.18,10.34,68.14,40.69,90.47,96.37,189.58,55.8,35.12,39.93,1.817,3.202,4.556,43.58,59.06,56.13,115.09,45.7,51.73,12.91,2274.47,1237.18,11.469,17.911,12.932,6.41,31.73
ATH-13153,M,24,Boxeo,Individual,Open,Intermedio,175.87,74.72,24.16,17.0,12.7,62.01,33.38,91.24,101.2,182.46,56.66,30.61,48.02,1.971,3.618,5.12,31.41,47.72,48.45,102.28,70.12,55.96,12.25,2423.43,1422.53,12.025,20.578,13.482,5.73,22.8
ATH-13154,M,24,Judo,Individual,+80kg,Amateur,165.44,72.89,26.63,15.72,11.46,61.43,39.52,88.1,105.51,170.06,53.41,35.88,47.64,1.76,3.365,4.961,39.53,76.52,47.51,145.45,89.25,53.14,12.18,2208.14,1193.39,11.195,18.395,11.719,6.33,23.07
ATH-13155,F,23,Bádminton,Individual,+80kg,Intermedio,167.38,79.41,28.34,14.03,11.14,68.27,39.75,84.2,102.65,170.79,53.21,34.93,35.18,1.869,3.413,4.784,37.64,55.28,50.77,145.82,97.2,56.12,12.98,2424.86,1252.44,11.419,18.723,11.511,5.5,21.67
ATH-13156,M,25,Bádminton,Individual,-70kg,Intermedio,177.59,74.25,23.54,15.52,11.53,62.72,35.65,90.01,103.72,182.19,54.04,35.54,43.79,1.888,3.259,5.019,47.38,75.52,42.05,116.38,80.57,48.77,12.05,1993.82,1066.75,10.787,17.272,13.073,7.95,20.54
ATH-13157,M,24,Tenis,Individual,Open,Élite,182.07,72.47,21.86,11.33,8.21,64.27,38.3,87.86,95.42,189.51,56.24,38.15,32.45,1.831,3.469,4.861,46.25,60.65,42.85,117.2,68.94,54.76,13.04,2021.17,1227.55,11.171,18.609,8.865,5.85,17.35
ATH-13158,F,29,Boxeo,Individual,Open,Amateur,163.59,81.5,30.46,13.94,11.36,70.14,43.95,86.49,99.67,171.36,52.02,38.96,37.7,1.819,3.501,5.159,38.82,51.92,57.19,145.35,93.67,51.68,12.71,2036.25,1072.98,11.215,15.6,8.261,4.36,21.5
ATH-13159,M,26,Bádminton,Individual,-70kg,Élite,182.87,78.72,23.54,14.84,11.68,67.04,40.07,89.35,101.2,190.8,56.19,34.08,33.9,1.738,3.376,5.013,48.23,86.04,53.87,172.8,77.55,51.22,12.53,2059.78,1165.05,11.572,17.923,11.095,4.73,23.49
ATH-13160,M,21,Judo,Individual,Open,Élite,163.42,75.32,28.2,13.95,10.51,64.82,36.57,86.44,100.89,166.42,57.61,34.81,34.47,1.803,3.293,4.867,32.21,52.08,54.43,152.99,97.97,54.51,13.07,2330.87,1175.23,11.273,18.628,10.947,9.35,14.47
ATH-13161,F,23,Tenis,Individual,Open,Élite,184.02,70.77,20.9,12.52,8.86,61.91,40.0,83.51,102.76,185.19,54.87,31.13,39.43,1.677,3.03,4.794,41.69,58.33,43.69,144.2,94.83,51.25,12.17,2150.94,1191.5,11.259,18.37,9.516,7.86,26.96
ATH-13162,F,26,Boxeo,Individual,+80kg,Intermedio,184.72,74.53,21.84,13.88,10.34,64.19,38.65,87.0,99.8,186.49,58.24,35.94,37.21,1.546,2.77,3.806,30.73,63.98,46.57,104.42,70.17,47.63,12.67,1906.26,1036.68,11.849,19.474,8.684,7.99,20.4
ATH-13163,F,19,Tenis,Individual,-70kg,Intermedio,185.7,78.63,22.8,9.73,7.65,70.98,42.19,89.2,97.78,192.24,59.52,36.2,31.97,1.521,2.913,4.334,45.91,86.33,55.45,174.25,85.13,53.14,14.33,2114.4,1150.19,10.775,17.494,7.985,5.12,24.57
ATH-13164,F,28,Boxeo,Individual,-70kg,Amateur,178.41,62.31,19.58,6.17,3.85,58.47,33.03,88.91,100.18,184.9,50.8,35.52,15.59,1.602,3.051,4.441,49.85,93.6,41.99,109.35,89.64,58.42,14.5,2349.3,1379.68,10.615,16.914,9.607,5.49,18.95
ATH-13165,M,18,Tenis,Individual,+80kg,Élite,189.79,79.63,22.11,13.79,10.98,68.65,38.88,87.18,94.51,192.54,55.73,40.13,36.74,1.804,3.323,4.995,38.15,66.9,56.81,135.47,68.94,42.6,9.95,1800.0,917.92,11.81,17.601,11.435,8.71,20.05
ATH-13166,M,28,Tenis,Individual,+80kg,Intermedio,180.08,78.28,24.14,12.56,9.83,68.45,37.04,87.19,102.64,192.78,60.28,38.46,33.48,1.803,3.458,4.838,35.59,62.42,39.93,149.16,94.54,55.23,14.6,2256.29,1223.29,11.565,19.991,10.533,6.39,12.83
ATH-13167,F,27,Bádminton,Individual,+80kg,Amateur,176.45,75.46,24.24,12.27,9.26,66.2,37.46,87.15,100.45,184.91,55.88,33.96,32.01,1.83,3.392,4.604,43.98,81.34,51.02,141.56,84.35,59.98,15.11,2393.21,1334.34,11.552,19.608,10.286,4.88,16.79
ATH-13168,M,21,Bádminton,Individual,-70kg,Intermedio,173.21,76.45,25.48,14.55,11.13,65.32,39.52,90.46,97.49,177.86,49.96,40.03,39.2,1.675,3.169,4.572,27.36,34.68,53.64,130.49,94.01,53.6,13.35,2219.15,1302.28,12.467,19.63,10.638,4.65,13.56
OUT-234,M,24,Bádminton,Individual,-70kg,Amateur,178.74,101.48,17.03,13.31,11.15,41.69,54.37,86.87,105.85,174.01,54.94,34.07,79.66,1.364,3.16,5.013,51.82,28.4,32.32,98.41,40.48,60.36,11.88,2831.53,1559.94,10.71,19.762,3.999,13.95,24.13
ATH-13170,M,24,Tenis,Individual,+80kg,Intermedio,169.94,70.22,24.32,14.43,10.14,60.09,35.08,91.71,97.05,173.56,57.83,34.18,37.67,1.905,3.496,4.908,33.85,58.94,56.38,162.11,66.25,52.81,13.32,2301.28,1165.49,10.358,16.162,13.321,5.28,24.29
ATH-13171,M,22,Bádminton,Individual,Open,Amateur,177.07,64.96,20.72,12.52,8.13,56.82,32.23,89.28,101.44,177.23,54.16,33.31,36.25,1.814,3.211,4.836,39.76,86.36,43.74,135.26,65.85,45.17,10.64,2060.14,955.82,11.122,17.812,13.866,1.01,30.46
ATH-13172,M,29,Bádminton,Individual,Open,Amateur,173.47,87.37,29.03,15.66,13.68,73.69,36.31,93.59,99.28,179.35,54.83,38.9,38.35,1.843,3.381,4.629,39.21,51.75,42.0,116.07,69.15,52.62,13.71,2054.67,1234.52,11.636,18.436,12.278,7.92,22.57
ATH-13173,M,23,Boxeo,Individual,+80kg,Intermedio,182.15,74.72,22.52,11.9,8.89,65.83,38.01,88.45,99.48,192.65,51.53,38.03,33.31,1.805,3.299,4.903,47.32,98.52,51.72,130.45,81.27,49.72,12.55,2090.09,1076.88,10.431,17.243,11.178,5.78,14.94
ATH-13174,M,19,Bádminton,Individual,-70kg,Élite,167.72,71.19,25.31,11.67,8.31,62.88,39.53,96.43,98.72,175.23,56.84,33.07,26.66,1.748,3.039,4.626,47.03,65.67,47.94,153.05,102.19,57.13,15.45,2370.45,1190.44,10.49,17.213,12.915,4.24,15.38
ATH-13175,M,19,Tenis,Individual,+80kg,Intermedio,179.44,72.39,22.48,14.03,10.15,62.23,35.31,94.49,102.21,181.59,58.18,37.15,36.27,1.71,3.132,4.578,43.39,96.78,47.19,119.23,67.65,51.45,13.19,2051.8,1064.15,10.981,17.196,12.589,4.01,17.69
ATH-13176,M,21,Bádminton,Individual,Open,Intermedio,183.74,76.66,22.71,11.55,8.86,67.8,37.24,86.49,105.12,188.39,58.71,35.97,32.94,1.581,3.064,3.795,39.26,69.83,49.97,116.84,72.62,58.3,14.78,2334.3,1307.33,10.819,17.763,9.955,3.2,17.0
ATH-13177,F,27,Tenis,Individual,-70kg,Amateur,182.42,71.8,21.58,11.95,8.58,63.22,36.48,90.5,98.02,193.08,52.05,37.64,32.96,1.691,3.095,4.407,48.62,88.53,47.99,132.91,75.69,51.73,13.56,2194.75,1146.01,10.638,17.411,10.494,4.28,20.88
ATH-13178,M,30,Judo,Individual,-70kg,Amateur,187.46,72.22,20.55,9.35,6.75,65.47,38.28,83.41,99.0,192.65,53.85,42.33,25.77,1.646,3.241,4.82,46.19,79.5,55.39,158.19,93.14,45.77,11.25,1805.01,995.13,9.825,16.146,8.019,7.82,21.94
ATH-13179,M,21,Judo,Individual,+80kg,Élite,177.38,72.65,23.09,11.95,8.68,63.97,41.07,92.13,95.55,185.24,51.62,37.17,32.41,1.628,3.017,4.264,48.53,97.59,55.58,144.69,104.48,54.03,13.31,2100.29,1105.98,11.031,18.344,9.181,5.41,27.77
ATH-13180,F,24,Judo,Individual,-70kg,Intermedio,181.42,64.96,19.74,15.54,10.09,54.87,34.07,90.92,98.16,187.2,56.79,28.37,47.07,1.781,3.067,4.807,47.16,77.93,44.59,159.23,63.79,57.25,14.78,2224.9,1241.13,10.621,15.983,12.521,6.42,25.45
ATH-13181,F,19,Judo,Individual,+80kg,Intermedio,182.11,76.19,22.97,8.22,6.27,69.93,37.82,85.52,100.77,184.02,55.67,36.58,27.14,1.598,2.947,3.992,47.9,80.57,54.98,127.04,82.44,50.76,11.45,2093.07,1214.09,11.157,19.018,9.642,9.6,17.07
ATH-13182,F,18,Judo,Individual,+80kg,Amateur,190.8,66.36,18.23,8.46,5.61,60.75,36.78,88.51,101.38,198.82,60.13,37.49,25.95,1.843,3.765,5.539,43.94,57.35,50.09,122.66,74.95,55.15,14.81,2201.53,1367.47,11.279,18.711,12.084,6.98,18.11
ATH-13183,M,23,Boxeo,Individual,-70kg,Profesional,166.88,68.44,24.58,12.22,8.36,60.08,37.09,88.18,100.39,177.45,53.18,35.93,40.15,1.701,2.944,4.015,47.72,88.14,48.36,110.53,85.52,49.36,11.2,1872.72,1130.66,10.175,16.362,10.918,7.29,16.92
ATH-13184,F,23,Boxeo,Individual,+80kg,Amateur,193.69,68.27,18.2,8.82,6.02,62.25,38.42,85.62,103.67,198.58,54.54,38.58,23.91,1.767,3.268,4.647,41.95,80.58,49.96,139.79,95.62,50.43,12.92,2008.36,1042.73,11.364,17.636,12.14,3.35,16.99
ATH-13185,F,26,Bádminton,Individual,+80kg,Intermedio,174.65,69.13,22.66,10.86,7.5,61.62,38.07,83.98,104.7,184.36,54.35,36.95,22.56,1.74,3.401,4.958,42.87,67.5,46.74,145.69,82.44,52.16,13.04,2020.03,1169.32,11.826,17.728,9.397,9.22,25.47
ATH-13186,F,22,Bádminton,Individual,+80kg,Intermedio,167.05,76.35,27.36,15.57,11.89,64.46,38.66,92.29,98.82,177.37,57.65,35.74,46.09,1.902,3.214,4.6,40.39,101.76,47.89,160.51,71.0,48.89,12.1,1958.12,1106.38,11.785,19.506,11.004,6.03,17.32
ATH-13187,F,25,Judo,Individual,-70kg,Intermedio,175.4,73.36,23.84,13.82,10.14,63.22,38.25,86.28,97.53,178.39,56.44,39.78,43.23,1.842,3.181,4.861,47.05,65.81,46.72,133.45,76.03,50.9,11.29,2110.72,1142.57,10.8,17.85,11.16,5.81,24.9
ATH-13188,F,30,Boxeo,Individual,+80kg,Intermedio,175.15,70.78,23.07,10.12,7.17,63.62,32.33,87.0,103.36,178.77,50.86,39.85,26.58,1.872,3.493,5.416,32.67,48.11,50.35,120.73,88.75,57.84,14.41,2356.3,1280.43,10.395,16.869,15.057,6.23,24.04
ATH-13189,M,23,Judo,Individual,Open,Intermedio,181.32,73.49,22.35,13.33,9.8,63.69,34.86,89.97,105.66,182.89,50.57,34.53,35.2,1.739,3.369,4.695,33.07,39.1,44.93,136.81,107.52,55.43,12.69,2218.43,1280.26,11.144,16.807,12.48,9.64,20.24
ATH-13190,M,25,Bádminton,Individual,+80kg,Intermedio,177.85,67.6,21.37,13.05,8.82,58.77,31.22,87.63,104.2,179.1,54.28,32.99,33.46,1.892,3.509,4.874,36.49,63.74,40.97,120.11,69.61,50.37,12.37,2054.56,1076.6,10.851,17.233,13.431,6.36,16.47
ATH-13191,M,18,Judo,Individual,Open,Amateur,178.47,74.41,23.36,14.23,10.59,63.82,37.76,89.18,103.12,181.76,54.09,36.43,40.69,1.814,3.395,5.03,37.68,64.51,52.95,149.12,83.23,46.91,10.62,1834.56,1048.14,11.313,17.662,8.665,6.34,20.2
ATH-13192,F,21,Judo,Individual,-70kg,Intermedio,172.06,66.58,22.49,11.2,7.45,59.12,34.57,86.14,102.74,174.51,56.61,41.21,32.34,1.793,3.318,5.11,34.72,34.74,45.73,128.15,82.83,50.92,11.92,2008.56,1099.84,10.22,16.411,12.011,2.01,22.67
ATH-13193,F,23,Judo,Individual,Open,Amateur,174.02,67.07,22.15,11.66,7.82,59.25,34.17,88.98,101.67,176.98,52.75,36.51,34.0,1.863,3.406,4.996,33.84,22.39,45.02,149.39,87.19,56.59,15.21,2269.26,1279.17,10.357,16.718,10.536,4.35,24.47
ATH-13194,F,20,Judo,Individual,-70kg,Amateur,168.44,68.24,24.05,13.67,9.33,58.91,35.01,87.48,102.05,174.37,59.51,39.24,38.67,1.692,3.361,4.641,30.1,68.7,42.24,125.66,82.47,43.11,9.17,1800.0,838.24,10.216,18.611,10.774,8.36,26.34
ATH-13195,F,23,Bádminton,Individual,+80kg,Amateur,189.68,75.9,21.1,12.68,9.62,66.27,39.42,86.65,95.14,202.39,56.4,35.85,31.78,1.792,3.206,4.553,31.96,78.39,50.3,135.96,88.49,43.7,10.14,1800.0,951.11,11.161,17.768,11.853,5.16,13.75
ATH-13196,F,28,Tenis,Individual,+80kg,Intermedio,177.82,77.6,24.54,12.06,9.36,68.24,39.16,92.17,98.35,177.98,57.09,36.05,36.54,1.767,3.406,5.141,39.28,52.29,46.31,153.24,62.97,45.11,11.92,1844.75,1060.17,10.943,16.869,8.854,3.71,19.36
ATH-13197,F,24,Bádminton,Individual,Open,Amateur,175.91,78.72,25.44,11.88,9.35,69.37,39.95,91.32,95.12,180.23,51.06,40.09,39.3,1.678,2.768,3.945,42.82,99.16,50.44,117.95,94.24,55.31,13.13,2191.36,1309.88,10.89,17.596,11.315,4.77,17.27
ATH-13198,M,18,Tenis,Individual,Open,Intermedio,174.19,66.64,21.96,17.15,11.43,55.21,27.84,93.27,97.92,179.18,53.2,35.83,50.36,1.901,3.579,4.862,28.95,65.95,46.85,100.94,86.23,46.86,12.73,1870.99,974.32,11.416,20.124,12.149,8.16,18.38
ATH-13199,F,18,Boxeo,Individual,-70kg,Profesional,178.43,68.55,21.53,13.09,8.97,59.58,36.16,85.87,107.25,179.69,55.6,36.99,35.64,1.735,3.129,4.443,37.64,77.66,49.42,127.12,74.1,49.15,11.53,2108.27,1009.16,10.979,17.282,12.15,6.59,20.19
ATH-13200,M,23,Bádminton,Individual,+80kg,Intermedio,172.37,68.18,22.95,10.41,7.1,61.08,34.08,86.99,104.56,179.97,58.67,30.4,26.73,1.754,3.304,4.607,39.49,64.45,49.91,113.33,67.77,51.22,12.47,2094.27,1043.74,11.206,19.372,10.186,4.65,18.13
ATH-13201,F,24,Judo,Individual,-70kg,Amateur,184.77,61.96,18.15,12.03,7.45,54.51,30.81,82.61,101.07,188.94,52.37,33.77,35.47,1.69,3.138,4.468,39.63,58.81,44.93,93.66,82.91,53.95,12.57,2153.68,1135.49,11.034,16.988,9.847,8.96,25.02
ATH-13202,M,25,Boxeo,Individual,Open,Élite,177.98,77.62,24.5,12.1,9.39,68.23,39.1,89.61,100.15,190.81,55.46,38.17,37.08,1.83,3.773,5.313,45.57,87.88,54.7,119.61,78.47,55.33,14.28,2350.63,1179.44,11.089,17.594,10.433,4.32,25.88
ATH-13203,M,24,Bádminton,Individual,Open,Intermedio,171.27,80.31,27.38,12.56,10.09,70.22,41.11,94.47,98.93,174.15,52.35,38.85,35.77,1.736,3.705,5.44,47.15,118.43,55.26,156.23,89.34,51.05,14.32,2109.02,1224.38,10.867,18.709,11.979,6.59,18.69
ATH-13204,F,22,Tenis,Individual,-70kg,Élite,169.37,76.5,26.67,10.52,8.05,68.45,43.39,88.67,102.52,176.18,57.26,36.03,30.83,1.703,3.212,4.332,41.61,60.24,49.0,141.1,74.97,55.66,12.48,2267.85,1186.59,11.172,17.98,9.332,5.76,20.37
ATH-13205,F,26,Boxeo,Individual,Open,Intermedio,173.38,72.25,24.04,15.75,11.38,60.87,33.03,91.27,103.33,175.72,56.52,31.75,42.54,1.855,3.415,4.992,37.83,59.67,42.64,125.43,65.79,55.31,12.96,2360.66,1251.94,11.06,17.336,13.017,2.17,18.21
ATH-13206,M,26,Boxeo,Individual,+80kg,Profesional,167.14,75.19,26.92,13.58,10.21,64.98,35.79,90.63,110.02,171.9,60.6,32.26,39.23,1.809,3.377,4.851,44.1,94.31,41.43,131.0,82.21,55.43,12.91,2341.38,1294.76,10.585,18.369,10.296,6.18,19.44
